ROW_ID,GENERO,ANIOS,ESTADO,FECHA_ULT_COMPRA,ARTICULOS_BEBES,MONTO_BEBES,ARTICULOS_OTROS,MONTO_OTROS,ARTICULOS_TOTALES,MONTO_TOTALES,Q1,Q2,Q3,Q4
111176,M,39,DISTRITO FEDERAL,2022-08-01,5,"639,629,191,323",3,"354,469,428,008",8,"994,098,619,331",0,0,8,0
1111561,M,33,MEXICO,2022-04-01,3,"368,306,711,846",5,"1,665,405,520,869",8,"2,033,712,232,715",0,8,0,0
13348,F,36,JALISCO,2022-07-01,5,665,3,1137,8,1802,0,0,8,0
11822,M,32,GUANAJUATO,2022-04-01,3,418.3,5,6539.65,8,6957.95,0,8,0,0
1887,M,33,VERACRUZ DE IGNACIO DE LA LLAV,2022-03-01,8,270.3,0,0,8,270.3,8,0,0,0
13028,F,33,PUEBLA,2022-06-01,3,285.3,5,1579.68,8,1864.98,0,8,0,0
12848,M,35,PUEBLA,2022-06-01,7,1332.69,1,2690,8,4022.69,0,8,0,0
1308074,M,45,MEXICO,2022-06-01,2,367.2,6,3108.78,8,3475.98,0,8,0,0
12946,F,32,JALISCO,2022-05-01,5,435,3,357.9,8,792.9,0,8,0,0
11754,F,50,PUEBLA,2022-07-01,1,333.87,7,1372.08,8,1705.95,0,0,8,0
12542,F,25,MICHOACAN DE OCAMPO,2022-05-01,4,"709,418,426,473",4,"717,336,042,839",8,"1,426,754,469,312",0,8,0,0
12122,F,26,SINALOA,2022-04-01,4,497.95,4,968,8,1465.95,0,8,0,0
11132,F,61,MEXICO,2022-05-01,4,248.4,4,861.12,8,1109.52,0,8,0,0
11460,F,70,DISTRITO FEDERAL,2022-05-01,5,383,3,381.6,8,764.6,0,8,0,0
13410,F,27,PUEBLA,2022-07-01,1,114.5,6,671.34,7,785.84,0,0,7,0
122888,F,29,PUEBLA,2022-05-01,3,224.82,4,422.55,7,647.37,0,7,0,0
1666,F,31,NUEVO LEON,2022-03-01,1,103.2,6,924.6,7,1027.8,7,0,0,0
13539,F,24,,2022-07-01,2,179.1,5,1268.28,7,1447.38,0,0,7,0
1958,F,37,DISTRITO FEDERAL,2022-05-01,1,"20,626,530,673",6,"199,054,980,395",7,"219,681,511,068",0,7,0,0
11618,F,27,DURANGO,2022-05-01,3,319.2,4,1040.6,7,1359.8,0,7,0,0
1358,F,45,QUINTANA ROO,2022-07-01,2,367.2,5,1228.68,7,1595.88,0,0,7,0
129615,F,62,TLAXCALA,2022-07-01,3,"464,708,017,932",4,"1,290,968,300,424",7,"1,755,676,318,356",0,0,7,0
11172,F,48,BAJA CALIFORNIA,2022-07-01,2,"355,242,884,625",5,"677,502,113,713",7,"1,032,744,998,338",0,0,7,0
121916,F,56,DISTRITO FEDERAL,2022-07-01,3,363.6,4,3996,7,4359.6,0,0,7,0
118100,F,69,MEXICO,2022-03-01,2,159.8,5,1311.21,7,1471.01,7,0,0,0
11398,F,38,MEXICO,2022-03-01,2,"117,161,455,372",5,"1,270,109,607,733",7,"1,387,271,063,105",7,0,0,0
11256,F,44,MEXICO,2022-05-01,3,477.4,4,1180.8,7,1658.2,0,7,0,0
11444,F,38,TLAXCALA,2022-08-01,3,298.9,4,896,7,1194.9,0,2,5,0
118142,F,32,COAHUILA DE ZARAGOZA,2022-08-01,3,"250,927,588,467",4,"949,954,325,033",7,"12,008,819,135",0,0,7,0
1704,F,65,DISTRITO FEDERAL,2022-02-01,3,316.98,4,1916.83,7,2233.81,7,0,0,0
1980,F,36,DISTRITO FEDERAL,2022-05-01,2,146.4,5,1178.5,7,1324.9,0,7,0,0
12794,M,29,,2022-02-01,7,832.59,0,0,7,832.59,7,0,0,0
11904,F,36,NAYARIT,2022-07-01,3,"391,631,749,752",4,"687,871,080,862",7,"1,079,502,830,614",0,0,7,0
11082,F,38,SINALOA,2022-07-01,3,313.41,4,710.07,7,1023.48,0,0,7,0
12444,F,29,COAHUILA DE ZARAGOZA,2022-07-01,1,129.5,6,1347.8,7,1477.3,0,0,7,0
110455,F,39,,2022-05-01,1,77.4,6,669,7,746.4,0,7,0,0
12566,M,27,NUEVO LEON,2022-07-01,2,324.4,5,1971.75,7,2296.15,0,3,4,0
1604,F,45,MEXICO,2022-08-01,2,329,5,2041.35,7,2370.35,0,0,7,0
12388,F,55,SAN LUIS POTOSI,2022-05-01,3,516.3,4,1103.4,7,1619.7,5,2,0,0
11633,F,58,MICHOACAN DE OCAMPO,2022-04-01,7,989.52,0,0,7,989.52,0,7,0,0
11234,F,35,MEXICO,2022-05-01,1,125.55,6,738.68,7,864.23,6,1,0,0
11836,F,42,MEXICO,2022-02-01,2,323.1,5,1266.01,7,1589.11,7,0,0,0
197,F,41,JALISCO,2022-05-01,2,294.4,5,1056.2,7,1350.6,0,7,0,0
11166,F,39,MEXICO,2022-02-01,1,"133,071,103,539",6,"756,838,810,727",7,"889,909,914,266",7,0,0,0
13722,M,54,CHIHUAHUA,2022-08-01,1,64.5,6,1862.6,7,1927.1,0,0,7,0
12158,F,71,DISTRITO FEDERAL,2022-03-01,4,608.94,3,915.3,7,1524.24,7,0,0,0
12496,F,31,QUINTANA ROO,2022-05-01,1,103.2,6,1160.55,7,1263.75,0,7,0,0
11392,F,60,AGUASCALIENTES,2022-04-01,4,396,3,517,7,913,0,7,0,0
106,F,58,MICHOACAN DE OCAMPO,2022-04-01,2,220.37,5,1107,7,1327.37,5,2,0,0
11663,M,31,DISTRITO FEDERAL,2022-05-01,2,"194,272,479,564",5,"495,204,359,673",7,"689,476,839,237",0,7,0,0
11056,F,24,OAXACA,2022-08-01,1,"147,905,900,124",6,"1,229,004,043,007",7,"1,376,909,943,131",0,0,7,0
1700,F,63,MEXICO,2022-04-01,2,"4,397,686,789",5,"106,813,132,108",7,"150,789,999,998",0,7,0,0
12728,F,46,BAJA CALIFORNIA,2022-07-01,2,385.2,5,1192.95,7,1578.15,0,0,7,0
12752,F,60,NUEVO LEON,2022-04-01,1,157.17,6,812.82,7,969.99,1,6,0,0
11808,F,36,DISTRITO FEDERAL,2022-07-01,4,560.4,3,1157.2,7,1717.6,0,5,2,0
129910,F,25,,2022-08-01,2,98.67,5,999.75,7,1098.42,0,0,7,0
1313,M,53,TLAXCALA,2022-07-01,1,"183,834,701,171",6,"1,294,412,046,484",7,"1,478,246,747,655",0,0,7,0
1554,F,55,JALISCO,2022-07-01,5,828.1,2,788.3,7,1616.4,0,0,7,0
13932,F,48,PUEBLA,2022-07-01,1,212.4,6,1218.6,7,1431,0,0,7,0
11048,M,27,GUANAJUATO,2022-04-01,1,190,6,1076,7,1266,0,7,0,0
11640,F,49,QUERETARO,2022-07-01,3,499.41,4,1181.92,7,1681.33,0,0,7,0
125324,M,29,COAHUILA DE ZARAGOZA,2022-05-01,1,"157,695,274,102",6,"880,399,243,856",7,"1,038,094,517,958",0,7,0,0
1382,F,47,,2022-08-01,5,"689,363,341,443",2,"523,717,761,557",7,"1,213,081,103",0,0,7,0
110372,F,25,MEXICO,2022-07-01,3,"215,150,326,798",4,"529,980,392,157",7,"745,130,718,955",0,0,7,0
116600,M,49,DISTRITO FEDERAL,2022-06-01,2,558,5,1868.2,7,2426.2,0,7,0,0
11146,F,58,SAN LUIS POTOSI,2022-08-01,2,398.04,5,598.11,7,996.15,0,0,7,0
11116,F,52,MORELOS,2022-05-01,6,883.2,1,344.25,7,1227.45,0,7,0,0
12455,F,58,DISTRITO FEDERAL,2022-08-01,5,1008.81,2,742.14,7,1750.95,0,0,7,0
11192,F,30,TAMAULIPAS,2022-05-01,7,781.86,0,0,7,781.86,0,7,0,0
11477,F,52,NUEVO LEON,2022-08-01,4,623.31,3,595.4,7,1218.71,0,4,3,0
1063,F,50,CHIHUAHUA,2022-08-01,2,199,5,716,7,915,0,0,7,0
1410,F,63,CHIAPAS,2022-05-01,1,129,6,1471,7,1600,0,7,0,0
1802,F,31,MEXICO,2022-05-01,4,364.8,3,372.75,7,737.55,0,7,0,0
129986,F,46,AGUASCALIENTES,2022-08-01,2,463.14,5,996.61,7,1459.75,0,0,7,0
11182,M,29,MEXICO,2022-05-01,1,77.4,6,1092,7,1169.4,0,7,0,0
11294,F,68,GUANAJUATO,2022-02-01,2,"425,785,825,142",5,"1,487,265,907,915",7,"1,913,051,733,057",7,0,0,0
11882,F,32,,2022-04-01,5,962.55,1,464.07,6,1426.62,3,3,0,0
118082,F,32,JALISCO,2022-06-01,3,677,3,1167,6,1844,0,6,0,0
121526,F,31,GUANAJUATO,2022-08-01,1,157.05,5,1239.48,6,1396.53,0,0,6,0
114979,F,41,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,1,159.2,5,1356.75,6,1515.95,0,6,0,0
11698,F,33,,2022-05-01,1,77.4,5,740,6,817.4,0,6,0,0
11420,F,44,SINALOA,2022-02-01,2,315.9,4,926.28,6,1242.18,6,0,0,0
11694,F,25,,2022-05-01,1,"102,624,749,164",5,"784,403,121,517",6,"887,027,870,681",0,6,0,0
12384,F,33,SONORA,2022-06-01,4,519.15,2,1434,6,1953.15,0,6,0,0
11805,M,27,,2022-04-01,3,"336,774,153,074",3,"918,375,846,925",6,"1,255,149,999,999",0,6,0,0
12538,F,30,MICHOACAN DE OCAMPO,2022-04-01,2,205.05,4,218.74,6,423.79,5,1,0,0
1608,F,,MEXICO,2022-05-01,4,324.45,2,100.75,6,425.2,0,6,0,0
12411,F,31,QUERETARO,2022-05-01,3,304.2,3,281.75,6,585.95,0,6,0,0
1847,F,61,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,1,119.2,5,1060,6,1179.2,0,6,0,0
12557,F,72,JALISCO,2022-07-01,4,463.11,2,418.6,6,881.71,0,4,2,0
1175446,F,41,OAXACA,2022-08-01,1,69,5,575.7,6,644.7,0,0,6,0
12878,F,38,ZACATECAS,2022-07-01,1,229,5,1615.2,6,1844.2,0,5,1,0
1663,F,56,,2022-05-01,1,119,5,1084,6,1203,0,6,0,0
121371,F,33,,2022-05-01,2,238,4,1058.25,6,1296.25,0,6,0,0
1965,M,38,,2022-05-01,4,735.6,2,403.25,6,1138.85,0,6,0,0
11508,F,50,MEXICO,2022-03-01,1,84.15,5,4812,6,4896.15,6,0,0,0
13424,F,27,DURANGO,2022-07-01,1,"293,988,113,904",5,"947,083,393,466",6,"124,107,150,737",0,0,6,0
11685,F,33,DISTRITO FEDERAL,2022-04-01,2,308,4,1272,6,1580,0,6,0,0
110298,M,38,MEXICO,2022-05-01,2,158.4,4,628.4,6,786.8,0,6,0,0
1686,F,73,PUEBLA,2022-08-01,1,159.2,5,1657.71,6,1816.91,0,3,3,0
1126320,M,35,DISTRITO FEDERAL,2022-07-01,1,206.55,5,920.85,6,1127.4,3,0,3,0
172,M,44,TABASCO,2022-03-01,3,300.9,3,136.5,6,437.4,6,0,0,0
13257,F,56,TABASCO,2022-07-01,3,641.52,3,781.02,6,1422.54,0,0,6,0
12868,F,28,DISTRITO FEDERAL,2022-05-01,1,77.4,5,1091,6,1168.4,0,6,0,0
12827,F,58,SINALOA,2022-02-01,3,276,3,496.37,6,772.37,6,0,0,0
1006,F,38,QUERETARO,2022-05-01,2,138,4,64,6,202,0,6,0,0
11547,F,29,QUERETARO,2022-07-01,2,"434,579,442,668",4,"848,991,868,434",6,"1,283,571,311,102",0,0,6,0
1880,F,56,DISTRITO FEDERAL,2022-02-01,2,"348,527,454,152",4,"798,478,241,523",6,"1,147,005,695,675",6,0,0,0
115146,F,63,,2022-03-01,4,336.6,2,318,6,654.6,6,0,0,0
11484,F,62,CHIAPAS,2022-04-01,4,671.24,2,481.74,6,1152.98,0,6,0,0
12416,F,27,NUEVO LEON,2022-06-01,1,62.1,5,698.07,6,760.17,0,6,0,0
1213,F,55,OAXACA,2022-05-01,2,"249,346,143,779",4,"434,563,856,222",6,"683,910,000,001",5,1,0,0
11604,F,34,MEXICO,2022-02-01,5,546.57,1,103.05,6,649.62,6,0,0,0
1096,F,48,COAHUILA DE ZARAGOZA,2022-05-01,1,199,5,535.4,6,734.4,0,6,0,0
119850,M,36,DISTRITO FEDERAL,2022-05-01,6,417.6,0,0,6,417.6,0,6,0,0
11713,F,28,MEXICO,2022-03-01,1,80.75,5,708.61,6,789.36,6,0,0,0
12241,F,27,YUCATAN,2022-07-01,1,"138,313,342,884",5,"1,866,036,056,908",6,"2,004,349,399,792",0,0,6,0
12582,M,41,MEXICO,2022-05-01,3,"51,032,306,089",3,"808,076,939,109",6,"1,318,399,999,999",0,6,0,0
113015,F,32,CHIHUAHUA,2022-08-01,2,263.5,4,467,6,730.5,0,0,6,0
1727,F,36,DISTRITO FEDERAL,2022-04-01,2,351.54,4,366.68,6,718.22,0,6,0,0
12280,M,34,MEXICO,2022-06-01,1,95,5,692,6,787,0,6,0,0
11320,F,40,MEXICO,2022-06-01,2,370.14,4,572.88,6,943.02,0,6,0,0
11642,F,52,HIDALGO,2022-05-01,3,"387,908,734,155",3,"753,912,971,002",6,"1,141,821,705,157",0,6,0,0
115821,M,56,,2022-04-01,3,549.37,3,598.64,6,1148.01,0,6,0,0
11943,F,64,,2022-02-01,2,288.54,4,609.58,6,898.12,6,0,0,0
1371,F,38,JALISCO,2022-05-01,2,258,4,896.5,6,1154.5,4,2,0,0
124296,F,28,MEXICO,2022-06-01,4,256.68,2,54.57,6,311.25,0,6,0,0
123694,M,59,COAHUILA DE ZARAGOZA,2022-06-01,2,"306,630,135,421",4,"99,418,243,985",6,"1,300,812,575,271",0,6,0,0
11442,F,58,TLAXCALA,2022-07-01,3,"68,424,825,763",3,"554,071,769,607",6,"1,238,320,027,237",0,0,6,0
11396,M,30,VERACRUZ DE IGNACIO DE LA LLAVE,2022-02-01,2,138,4,1211.55,6,1349.55,6,0,0,0
11879,M,47,GUANAJUATO,2022-08-01,2,194,4,722.1,6,916.1,0,0,6,0
15555,M,64,DISTRITO FEDERAL,2022-04-01,4,567,2,138,6,705,0,6,0,0
117186,F,,DISTRITO FEDERAL,2022-04-01,3,299,3,967,6,1266,0,6,0,0
115172,F,32,PUEBLA,2022-07-01,1,99.5,5,908.87,6,1008.37,0,0,6,0
13984,F,26,MEXICO,2022-08-01,5,850.5,1,179.1,6,1029.6,0,0,6,0
113842,F,,,2022-04-01,1,148.75,5,1099.8,6,1248.55,0,6,0,0
12654,F,30,GUANAJUATO,2022-03-01,2,297.5,4,796,6,1093.5,6,0,0,0
13717,F,47,DISTRITO FEDERAL,2022-08-01,1,134.55,5,1237.95,6,1372.5,0,0,6,0
11768,F,32,MEXICO,2022-03-01,6,384.14,0,0,6,384.14,6,0,0,0
115648,I,41,NUEVO LEON,2022-05-01,3,267.4,3,637.6,6,905,0,6,0,0
12181,F,47,,2022-05-01,1,179.4,5,1076.4,6,1255.8,0,6,0,0
11291,M,35,MEXICO,2022-04-01,4,792,2,868,6,1660,0,6,0,0
1635,F,46,GUANAJUATO,2022-04-01,2,328,4,1596,6,1924,0,6,0,0
11128,M,30,MEXICO,2022-07-01,3,339.3,3,527.6,6,866.9,0,0,6,0
1582,M,35,GUANAJUATO,2022-03-01,1,152.15,5,588.02,6,740.17,6,0,0,0
12510,M,34,JALISCO,2022-05-01,3,"284,210,894,942",3,"733,813,424,124",6,"1,018,024,319,066",0,6,0,0
114988,F,34,DISTRITO FEDERAL,2022-02-01,2,453.84,4,846.18,6,1300.02,6,0,0,0
11252,M,49,CHIAPAS,2022-05-01,5,756,1,96.75,6,852.75,0,6,0,0
12312,F,32,QUERETARO,2022-04-01,3,220.41,3,313.41,6,533.82,0,6,0,0
13920,F,,,2022-08-01,2,234,4,1084.17,6,1318.17,0,0,6,0
1013,F,32,NUEVO LEON,2022-02-01,2,"415,198,760,418",4,"95,281,268,193",6,"1,368,011,442,348",6,0,0,0
11710,F,53,ZACATECAS,2022-08-01,2,249,4,727,6,976,0,0,6,0
11650,F,52,NUEVO LEON,2022-05-01,3,"326,346,541,618",3,"667,473,270,809",6,"993,819,812,427",0,6,0,0
12020,F,29,ZACATECAS,2022-05-01,6,874.4,0,0,6,874.4,0,6,0,0
18698,F,68,PUEBLA,2022-04-01,2,351.54,3,384.24,5,735.78,0,5,0,0
117082,F,46,DISTRITO FEDERAL,2022-07-01,4,499,1,199,5,698,0,0,5,0
11560,F,26,HIDALGO,2022-05-01,1,77.4,4,443.5,5,520.9,0,5,0,0
13990,F,60,NAYARIT,2022-07-01,1,239.2,4,1216.6,5,1455.8,0,1,4,0
12119,F,66,,2022-02-01,5,797.2,0,0,5,797.2,5,0,0,0
13334,F,35,GUANAJUATO,2022-07-01,2,475.2,3,888.3,5,1363.5,0,0,5,0
11122,F,24,JALISCO,2022-07-01,4,389.2,1,199,5,588.2,0,0,5,0
113786,F,40,NUEVO LEON,2022-04-01,2,258,3,625.15,5,883.15,0,5,0,0
1056,F,67,DISTRITO FEDERAL,2022-04-01,2,184.14,3,379.57,5,563.71,0,5,0,0
11193,F,50,MEXICO,2022-05-01,1,199,4,6776,5,6975,0,5,0,0
1900,F,29,VERACRUZ DE IGNACIO DE LA LLAV,2022-05-01,2,206.4,3,541.6,5,748,0,5,0,0
1021,F,34,JALISCO,2022-05-01,5,454.2,0,0,5,454.2,0,5,0,0
11612,M,60,VERACRUZ DE IGNACIO DE LA LLAVE,2022-08-01,4,658.15,1,18.6,5,676.75,2,0,3,0
1171856,F,28,MEXICO,2022-05-01,2,124.2,3,417.2,5,541.4,0,5,0,0
11804,F,27,GUANAJUATO,2022-05-01,3,321.84,2,358.56,5,680.4,0,5,0,0
1241,F,37,TLAXCALA,2022-06-01,1,305.97,4,1112.49,5,1418.46,0,5,0,0
11690,F,27,JALISCO,2022-07-01,3,332.2,2,458.5,5,790.7,0,0,5,0
12268,F,39,SINALOA,2022-07-01,4,777.94,1,314.37,5,1092.31,3,0,2,0
1369,F,30,VERACRUZ DE IGNACIO DE LA LLAVE,2022-05-01,5,404.6,0,0,5,404.6,0,5,0,0
1507,F,40,VERACRUZ DE IGNACIO DE LA LLAVE,2022-04-01,3,657,2,70,5,727,0,5,0,0
12942,M,56,PUEBLA,2022-07-01,2,"525,969,543,147",3,"764,249,684,664",5,"1,290,219,227,811",0,0,5,0
124706,F,55,HIDALGO,2022-06-01,1,64.17,4,648.97,5,713.14,0,5,0,0
12987,M,32,DISTRITO FEDERAL,2022-06-01,1,103.2,4,991.15,5,1094.35,0,5,0,0
125942,F,60,PUEBLA,2022-08-01,1,107.1,4,1175.4,5,1282.5,0,0,5,0
11388,M,,SAN LUIS POTOSI,2022-05-01,2,478.4,3,214,5,692.4,0,5,0,0
11513,F,50,JALISCO,2022-07-01,1,207.2,4,1147,5,1354.2,0,0,5,0
1622,F,54,NAYARIT,2022-06-01,1,323.1,4,572,5,895.1,0,5,0,0
12871,F,58,COAHUILA DE ZARAGOZA,2022-07-01,2,"425,151,603,887",3,"379,654,199,241",5,"804,805,803,128",0,4,1,0
11286,F,29,MEXICO,2022-05-01,2,286.4,3,1107.2,5,1393.6,0,5,0,0
1392,F,66,COAHUILA DE ZARAGOZA,2022-08-01,4,596.5,1,99.5,5,696,0,0,5,0
116470,F,61,DISTRITO FEDERAL,2022-05-01,1,"157,123,839,332",4,"58,980,657,277",5,"746,930,412,102",0,5,0,0
12440,F,55,DISTRITO FEDERAL,2022-04-01,1,"126,866,593,164",4,"750,381,477,398",5,"877,248,070,562",0,5,0,0
11358,F,51,,2022-08-01,2,548.5,3,877,5,1425.5,0,0,5,0
116050,F,66,DISTRITO FEDERAL,2022-07-01,1,119.97,4,787.51,5,907.48,0,0,5,0
11990,F,52,PUEBLA,2022-02-01,2,305.82,3,1187.61,5,1493.43,5,0,0,0
139041,F,32,DISTRITO FEDERAL,2022-08-01,2,268.2,3,330.3,5,598.5,0,0,5,0
119809,F,52,BAJA CALIFORNIA,2022-04-01,5,444.15,0,0,5,444.15,0,5,0,0
11777,F,33,TLAXCALA,2022-05-01,5,1057.8,0,0,5,1057.8,0,5,0,0
12256,F,52,NUEVO LEON,2022-03-01,4,749.7,1,639.2,5,1388.9,5,0,0,0
11540,M,48,CHIAPAS,2022-07-01,1,251.3,4,1046,5,1297.3,0,0,5,0
11053,F,38,MEXICO,2022-07-01,1,299,4,1138.3,5,1437.3,0,0,5,0
12127,F,33,DISTRITO FEDERAL,2022-08-01,1,99.5,4,504,5,603.5,0,0,5,0
13052,M,30,PUEBLA,2022-06-01,5,922.5,0,0,5,922.5,0,5,0,0
135612,F,37,GUANAJUATO,2022-07-01,1,98.1,4,1301.58,5,1399.68,0,0,5,0
12026,F,43,YUCATAN,2022-03-01,1,98.68,4,768.6,5,867.28,5,0,0,0
11464,F,27,PUEBLA,2022-06-01,1,99,4,792,5,891,0,5,0,0
120742,F,38,JALISCO,2022-05-01,1,239.2,4,1302.6,5,1541.8,0,5,0,0
117686,M,35,,2022-05-01,1,77.4,4,415.8,5,493.2,0,5,0,0
11339,F,36,SAN LUIS POTOSI,2022-07-01,4,401.97,1,240.87,5,642.84,0,3,2,0
12648,F,27,VERACRUZ DE IGNACIO DE LA LLAVE,2022-06-01,1,199,4,303,5,502,0,5,0,0
1332,M,28,PUEBLA,2022-08-01,2,408,3,893,5,1301,0,0,5,0
116349,F,36,,2022-06-01,1,92.07,4,316.44,5,408.51,0,5,0,0
1304,F,58,,2022-06-01,2,286.56,3,194.67,5,481.23,0,5,0,0
135710,F,41,,2022-07-01,3,559.35,2,412.2,5,971.55,0,0,5,0
12656,M,57,,2022-03-01,4,635.45,1,299,5,934.45,5,0,0,0
1119780,F,34,MEXICO,2022-07-01,1,239.2,4,1066.51,5,1305.71,0,0,5,0
11582,F,37,DISTRITO FEDERAL,2022-01-01,1,99,4,657.4,5,756.4,5,0,0,0
12136,F,32,MEXICO,2022-04-01,2,286.44,3,524.12,5,810.56,0,5,0,0
126924,F,34,NUEVO LEON,2022-04-01,1,212.97,4,597.34,5,810.31,0,5,0,0
13310,M,27,,2022-07-01,1,"115,242,067,356",4,"1,091,531,522,044",5,"12,067,735,894",0,0,5,0
116410,F,58,DISTRITO FEDERAL,2022-04-01,5,423.15,0,0,5,423.15,0,5,0,0
11742,M,41,PUEBLA,2022-05-01,1,"70,795,913,734",4,"800,232,463,109",5,"871,028,376,843",0,5,0,0
12770,F,35,PUEBLA,2022-04-01,1,169.15,4,596,5,765.15,0,5,0,0
1086,F,59,MEXICO,2022-05-01,1,119,4,704.4,5,823.4,0,5,0,0
124976,M,53,MEXICO,2022-06-01,1,185.07,4,625.11,5,810.18,0,5,0,0
127903,M,44,,2022-02-01,2,"30,096,521,526",3,"752,812,431,684",5,"1,053,777,646,944",5,0,0,0
12138,F,33,,2022-02-01,1,129,4,656.31,5,785.31,5,0,0,0
11287,F,50,MEXICO,2022-04-01,1,129,4,1886,5,2015,0,5,0,0
1259,F,45,MEXICO,2022-05-01,2,"54,516,389,012",3,"347,663,801,506",5,"892,827,691,626",0,5,0,0
1770,F,59,HIDALGO,2022-04-01,4,368.28,1,92.07,5,460.35,0,5,0,0
1533,M,43,MEXICO,2022-07-01,2,326.77,3,800.44,5,1127.21,0,0,5,0
110250,F,36,OAXACA,2022-03-01,1,84.15,4,1126,5,1210.15,5,0,0,0
117808,F,28,DISTRITO FEDERAL,2022-05-01,1,47.4,4,609.5,5,656.9,0,5,0,0
1387,F,31,PUEBLA,2022-03-01,5,622.4,0,0,5,622.4,5,0,0,0
1320,F,52,QUERETARO,2022-07-01,1,89.5,4,916.6,5,1006.1,0,0,5,0
15242,M,65,,2022-05-01,2,326.4,3,437.4,5,763.8,0,5,0,0
12159,F,52,MEXICO,2022-08-01,2,"212,009,672,619",3,"315,636,830,358",5,"527,646,502,977",0,0,5,0
113825,M,31,VERACRUZ DE IGNACIO DE LA LLAV,2022-03-01,2,338.3,3,597,5,935.3,5,0,0,0
11747,F,32,AGUASCALIENTES,2022-04-01,3,"333,987,330,317",2,"274,012,669,683",5,608,0,5,0,0
1366,F,66,,2022-08-01,3,"335,155,369,688",2,"657,013,437,707",5,"992,168,807,395",0,0,5,0
11892,F,57,PUEBLA,2022-06-01,4,"763,296,582,651",1,"33,087,317,751",5,"1,094,169,760,161",0,5,0,0
11188,F,47,TAMAULIPAS,2022-02-01,2,258,3,456.88,5,714.88,5,0,0,0
12544,F,38,MEXICO,2022-04-01,2,562.74,2,388.74,4,951.48,0,4,0,0
11376,M,35,PUEBLA,2022-07-01,2,278.6,2,1898,4,2176.6,0,0,4,0
111914,F,37,GUANAJUATO,2022-05-01,1,20,3,325,4,345,0,4,0,0
11170,M,30,COAHUILA DE ZARAGOZA,2022-07-01,2,245.5,2,358,4,603.5,0,0,4,0
184,F,60,CHIHUAHUA,2022-08-01,1,179.5,3,528,4,707.5,0,0,4,0
12258,M,31,MORELOS,2022-04-01,1,55.2,3,1218,4,1273.2,2,2,0,0
11552,F,39,SONORA,2022-06-01,2,270,2,160,4,430,0,4,0,0
11850,F,28,MEXICO,2022-04-01,3,"620,496,475,915",1,"1,192,658,076,482",4,"1,813,154,552,397",0,4,0,0
12321,F,,DISTRITO FEDERAL,2022-05-01,1,299,3,717.6,4,1016.6,0,4,0,0
1375,F,32,,2022-08-01,1,233.1,3,1077.3,4,1310.4,0,0,4,0
11965,M,42,NUEVO LEON,2022-03-01,3,271.8,1,469,4,740.8,4,0,0,0
12435,F,52,CHIHUAHUA,2022-04-01,1,166.47,3,923.6,4,1090.07,0,4,0,0
117660,F,30,GUANAJUATO,2022-05-01,1,229,3,398.2,4,627.2,0,4,0,0
11902,M,65,DISTRITO FEDERAL,2022-05-01,3,511.2,1,239.2,4,750.4,0,4,0,0
128626,F,64,MEXICO,2022-06-01,2,435.24,2,342.24,4,777.48,0,4,0,0
11214,F,38,MEXICO,2022-07-01,1,83.3,3,517.2,4,600.5,0,0,4,0
11532,F,40,NUEVO LEON,2022-06-01,2,150,2,324.2,4,474.2,0,4,0,0
11592,F,38,JALISCO,2022-06-01,2,374.4,2,538.2,4,912.6,0,4,0,0
11608,M,37,PUEBLA,2022-07-01,2,262.7,2,578.25,4,840.95,0,2,2,0
11055,F,53,MICHOACAN DE OCAMPO,2022-06-01,1,"212,037,037,037",3,"487,962,962,963",4,700,0,4,0,0
1996,F,31,QUERETARO,2022-05-01,1,119,3,725.6,4,844.6,0,4,0,0
12664,F,60,MEXICO,2022-07-01,1,89.5,3,179.3,4,268.8,0,0,4,0
11621,F,35,,2022-06-01,1,199,3,1057,4,1256,0,4,0,0
12798,F,31,,2022-08-01,2,288,2,768,4,1056,0,0,4,0
115954,F,45,MEXICO,2022-05-01,3,193,1,75,4,268,0,4,0,0
12116,F,62,BAJA CALIFORNIA SUR,2022-04-01,1,299,3,952.15,4,1251.15,0,4,0,0
112528,F,32,,2022-05-01,1,159.2,3,753.4,4,912.6,0,4,0,0
11784,F,67,COAHUILA DE ZARAGOZA,2022-07-01,1,207.2,3,417.9,4,625.1,0,0,4,0
11824,F,41,GUERRERO,2022-06-01,2,176.37,2,212.04,4,388.41,0,4,0,0
11094,F,57,,2022-04-01,2,80,2,167.87,4,247.87,0,4,0,0
12322,F,47,HIDALGO,2022-05-01,1,95.2,3,1007.4,4,1102.6,0,4,0,0
11844,F,33,MEXICO,2022-03-01,2,202.3,2,355.3,4,557.6,4,0,0,0
1983,F,45,SONORA,2022-05-01,1,"182,071,698,857",3,"619,799,095,389",4,"801,870,794,246",0,4,0,0
1325508,F,35,DISTRITO FEDERAL,2022-08-01,4,1066,0,0,4,1066,0,0,4,0
1912,F,59,CHIHUAHUA,2022-05-01,2,190,2,478,4,668,0,4,0,0
12300,F,53,COAHUILA DE ZARAGOZA,2022-05-01,1,287.28,3,1221.84,4,1509.12,0,4,0,0
12973,F,31,DISTRITO FEDERAL,2022-04-01,1,254.15,3,748.15,4,1002.3,0,4,0,0
